Datum - Jihomoravský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
30.10.2022;11;139;14;11;1;1;74;51;125;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;3;3;1;0;2;0;0;0;0;1;1;1;0;1;5;7;9;15;15;26;25;31;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
31.10.2022;260;167;21;37;7;2;817;278;1095;6;1;0;2;2;13;16;14;18;26;12;24;23;23;29;21;17;13;0;3;0;0;0;0;1;1;1;0;2;4;9;11;15;17;35;34;34;0;2;0;0;0;0;0;0;0;0;0;2;0;1;1;3;5;4;3;0;1;0;0;0;0;1;0;0;0;1;0;2;2;1;2;10;12;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
01.11.2022;202;164;20;22;3;2;529;282;811;2;1;1;1;5;9;17;13;17;25;20;19;19;15;12;17;1;8;0;3;0;0;0;1;1;1;0;0;2;4;9;10;15;18;35;33;32;0;1;0;0;0;0;0;0;0;0;1;2;0;1;2;1;5;4;3;0;1;0;0;0;1;1;0;0;0;1;1;0;1;2;4;3;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
02.11.2022;153;154;20;18;4;1;462;214;676;3;1;4;2;4;8;10;13;11;20;7;16;7;13;10;14;5;5;0;2;0;0;0;1;1;1;0;1;2;4;7;11;16;18;34;25;31;0;1;0;0;0;0;0;0;0;0;0;2;0;2;3;1;5;4;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3;1;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
03.11.2022;135;143;20;13;1;1;404;212;616;0;3;1;3;7;6;9;7;10;9;9;15;10;11;13;6;10;6;0;0;0;0;0;2;1;0;0;3;3;5;6;10;17;16;31;22;27;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;1;6;4;2;0;0;0;0;0;1;0;0;0;2;1;1;1;0;3;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
04.11.2022;157;144;14;20;1;3;442;220;662;2;1;0;1;2;10;14;7;12;13;6;12;11;11;22;12;12;9;0;0;0;0;0;2;1;1;0;3;4;5;6;11;14;17;28;24;28;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;5;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;4;1;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
05.11.2022;22;120;12;7;2;3;48;82;130;1;0;0;0;0;1;0;0;1;3;3;3;1;0;3;2;2;2;0;0;0;0;0;2;1;0;0;2;4;3;4;8;14;17;19;22;24;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
06.11.2022;7;123;11;6;0;2;70;17;87;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;2;1;0;0;2;4;2;4;8;13;17;21;24;24;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
07.11.2022;195;137;14;18;3;;745;227;972;1;1;1;1;7;14;8;9;19;25;17;16;14;15;17;14;11;5;0;1;0;0;0;2;1;0;0;2;6;2;4;8;14;20;23;29;25;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;3;2;5;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.11.2022;143;118;12;14;3;;487;223;710;0;0;1;3;3;12;7;6;15;14;19;13;11;4;6;12;9;8;0;1;0;0;0;1;1;0;0;3;4;2;1;7;10;15;22;25;26;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.11.2022;123;116;11;14;2;3;452;200;652;0;1;2;3;5;5;5;8;11;11;9;9;11;7;13;9;5;9;0;0;0;0;0;1;1;0;1;3;3;2;1;8;10;17;24;22;23;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;4;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
10.11.2022;103;109;15;21;5;4;360;208;568;0;1;2;3;2;4;7;8;8;8;9;11;10;4;9;7;4;6;0;0;0;0;2;1;1;0;1;3;3;2;0;7;5;17;22;22;23;0;0;0;0;0;0;0;0;1;0;0;1;0;2;2;2;5;0;2;0;0;0;0;2;0;0;0;0;0;1;0;0;2;1;6;1;3;5;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0
11.11.2022;100;106;16;11;2;3;381;199;580;0;0;1;0;5;5;3;9;10;14;3;11;8;3;8;9;4;7;0;0;0;0;2;1;1;0;1;3;2;3;0;7;6;17;21;19;23;0;0;0;0;0;0;0;0;1;0;0;1;0;2;3;3;4;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
12.11.2022;16;88;16;7;3;3;50;69;119;1;0;0;0;0;0;5;1;0;0;1;3;0;0;1;0;1;3;0;0;0;0;2;0;0;0;1;1;1;1;1;7;4;14;16;16;24;0;0;0;0;0;0;0;0;1;0;1;0;0;1;2;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
13.11.2022;8;92;16;7;2;1;59;26;85;1;0;0;0;0;0;0;1;0;0;0;0;0;2;1;1;1;1;0;0;0;0;2;0;0;1;1;2;1;1;1;7;4;15;16;16;25;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;3;4;1;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
14.11.2022;165;99;15;13;1;2;655;191;846;0;1;2;1;4;10;11;7;16;15;15;14;15;13;8;9;13;11;0;0;0;0;2;0;0;1;1;2;1;1;1;8;4;15;20;17;26;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
15.11.2022;116;106;15;21;4;1;490;182;672;0;0;1;2;1;7;6;6;9;10;5;13;11;7;12;13;5;7;1;0;0;0;2;0;0;2;1;2;1;1;3;8;7;15;22;18;24;0;0;0;0;0;0;0;1;1;0;0;0;1;1;2;4;2;2;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1;3;1;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
16.11.2022;119;113;17;20;4;;421;208;629;2;0;2;1;4;5;10;11;9;9;9;8;7;11;12;9;8;2;0;0;0;0;2;0;0;1;1;1;2;0;4;7;11;17;24;21;22;0;0;0;0;0;0;0;1;1;0;0;0;1;1;2;4;4;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;3;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2022;9;102;18;7;4;;56;37;93;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;2;1;0;1;0;0;2;0;0;2;1;0;2;1;4;6;12;15;19;18;19;0;0;0;0;0;0;0;2;1;0;0;0;2;1;2;4;3;2;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2022;107;107;16;6;0;2;387;178;565;0;0;1;2;5;8;7;6;13;11;8;6;6;5;11;7;2;8;1;1;0;0;2;0;0;2;1;0;2;1;4;7;12;16;19;18;22;0;0;0;0;0;0;0;2;1;0;0;0;2;1;1;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
19.11.2022;17;88;16;10;2;;39;64;103;0;0;0;0;1;3;0;0;2;0;0;1;0;2;1;3;1;3;0;1;0;0;1;1;0;2;1;0;1;1;4;4;11;11;17;16;17;0;0;0;0;0;0;0;2;1;0;0;0;2;1;2;3;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2022;17;94;19;12;3;;70;18;88;0;0;0;0;0;1;0;0;1;0;0;3;2;0;3;2;3;2;0;0;0;0;0;1;0;2;1;0;2;1;5;4;10;14;16;18;20;0;0;0;0;0;0;0;2;1;0;1;0;2;1;2;4;2;3;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.11.2022;178;113;20;23;2;1;753;203;956;0;1;0;2;6;6;6;8;13;26;12;21;15;8;16;20;13;5;0;0;0;0;0;0;0;3;1;0;3;0;7;6;11;16;21;21;24;0;0;0;0;0;0;0;2;1;0;1;0;2;1;2;3;2;3;3;0;0;0;0;0;0;0;1;0;0;1;0;2;2;2;2;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
22.11.2022;150;112;18;26;2;2;573;219;792;1;0;0;4;6;10;8;11;8;16;11;12;9;7;15;15;8;9;0;0;0;0;0;0;0;2;1;0;5;2;8;4;9;19;22;17;23;0;0;0;0;0;0;0;1;1;0;1;0;1;1;2;4;2;3;2;0;0;0;0;0;0;0;0;0;0;2;2;3;0;2;7;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
23.11.2022;122;109;17;13;3;2;493;200;693;1;0;0;2;5;6;8;9;8;10;12;15;7;9;8;9;6;7;0;0;0;0;0;0;0;2;1;0;5;3;7;4;9;16;19;16;27;0;0;0;0;0;0;0;1;1;0;1;0;1;1;2;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
24.11.2022;111;116;18;18;6;5;425;188;613;0;0;1;3;6;3;12;9;10;7;9;11;6;11;4;6;6;7;0;1;0;0;0;0;0;2;1;0;4;3;7;4;9;16;23;17;29;0;0;0;0;0;0;0;1;1;0;1;0;0;1;2;3;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0
25.11.2022;99;94;16;11;3;;434;179;613;2;0;1;2;7;5;9;7;5;5;10;6;3;6;5;6;11;9;0;1;0;0;1;1;0;1;1;0;3;2;5;4;6;14;15;16;24;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2;3;3;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2022;16;82;17;7;3;1;47;62;109;1;0;0;0;0;1;1;0;0;1;1;1;2;0;4;1;0;3;0;1;0;0;0;1;0;1;1;0;3;1;6;3;5;10;13;15;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27.11.2022;3;80;17;0;0;;55;21;76;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;2;1;6;3;5;9;13;15;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2022;181;91;16;15;1;2;774;189;963;1;0;1;4;6;15;11;9;6;19;15;25;15;13;15;14;6;6;0;0;0;0;0;1;0;1;1;0;2;1;6;2;6;16;13;17;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
29.11.2022;145;91;13;13;4;;542;215;757;0;1;2;4;5;5;14;14;13;8;10;11;12;13;10;10;7;5;1;0;0;0;0;1;0;1;0;0;2;1;4;3;6;19;13;16;25;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;3;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;3;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.11.2022;130;95;14;16;4;2;480;177;657;1;0;2;0;3;5;13;12;6;15;12;8;6;14;11;7;9;6;0;0;0;0;0;1;0;2;1;0;1;2;3;3;5;19;12;17;28;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;3;3;3;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;1;5;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
01.12.2022;111;97;13;18;3;1;412;173;585;0;0;1;2;4;2;8;5;7;11;9;13;7;6;10;11;9;6;0;0;0;0;0;1;0;2;1;0;2;1;3;3;6;19;13;20;25;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;3;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;4;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
02.12.2022;115;99;13;15;0;2;457;172;629;0;0;1;0;3;5;8;5;9;10;9;9;13;14;13;9;5;2;0;0;0;0;0;1;0;1;1;0;2;2;3;3;8;18;17;21;22;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
03.12.2022;36;88;14;3;2;1;40;43;83;3;0;0;0;0;1;1;2;1;5;1;1;0;1;8;7;2;3;0;0;0;0;0;1;0;1;1;0;2;2;2;1;9;18;16;19;16;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
04.12.2022;12;91;11;7;1;1;56;38;94;1;0;1;0;0;0;2;1;0;1;0;1;0;0;0;1;4;0;0;0;0;0;0;1;0;3;1;0;3;2;2;1;8;19;17;19;15;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;4;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
05.12.2022;194;107;11;23;2;2;868;232;1100;0;0;0;3;7;17;13;16;13;23;11;16;10;15;18;17;8;7;0;0;0;1;0;0;0;3;1;0;5;2;2;2;10;20;21;21;19;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;4;1;0;0;0;1;0;0;0;0;0;0;2;0;1;1;3;2;6;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
06.12.2022;160;121;9;25;2;2;648;213;861;1;1;1;0;5;9;8;10;16;9;12;17;11;11;15;17;10;7;0;0;0;1;0;0;0;4;2;0;4;2;3;3;10;21;23;26;22;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;2;2;1;0;0;0;0;0;0;0;1;1;0;0;0;1;2;1;3;3;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
07.12.2022;140;129;11;27;2;;598;206;804;0;0;0;1;3;2;11;7;8;15;14;16;14;12;11;12;9;5;0;0;0;1;0;0;0;4;0;0;4;4;6;3;8;24;26;25;24;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;2;2;1;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;5;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2022;126;137;13;20;3;1;543;185;728;1;1;0;2;3;4;10;7;4;16;11;16;3;13;12;9;5;9;0;0;0;1;0;0;1;5;0;1;3;3;7;3;12;23;23;25;30;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;4;2;2;1;0;0;0;0;0;0;1;2;0;1;0;0;1;0;4;2;0;3;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
09.12.2022;144;141;13;22;2;1;571;208;779;1;0;1;0;3;5;7;13;10;13;8;12;6;14;9;18;14;10;0;1;0;0;0;0;1;5;0;1;2;4;7;3;9;24;22;28;33;1;0;0;0;0;0;1;0;0;0;1;0;0;1;2;3;2;1;2;0;1;0;0;0;0;0;0;0;0;0;1;2;0;1;2;3;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10.12.2022;18;135;14;10;2;2;83;50;133;0;0;0;2;0;0;2;1;1;1;1;1;0;1;4;1;0;3;0;1;0;0;0;0;1;2;0;1;2;4;7;3;9;22;22;26;34;1;0;0;0;0;0;1;0;0;0;1;0;0;1;2;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
11.12.2022;8;136;14;4;0;4;89;25;114;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;2;2;0;1;0;0;0;0;1;2;0;1;2;4;7;4;9;23;22;26;33;1;0;0;0;0;0;1;0;0;0;1;0;0;1;2;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0
