Datum - ČR;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
03.08.2024;12;21;1;2;0;;45;34;79;1;0;0;0;2;0;1;1;0;1;0;0;0;0;2;1;3;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;2;3;4;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2024;9;24;2;4;1;;39;25;64;2;0;0;0;0;0;0;0;0;1;1;1;2;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;2;3;3;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2024;189;28;5;8;3;1;1110;197;1307;3;1;2;0;7;5;7;9;12;20;14;18;17;25;19;15;8;6;1;0;0;0;0;0;1;1;0;0;4;0;0;2;2;5;4;2;5;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
06.08.2024;148;34;5;11;1;;791;163;954;3;0;0;1;12;8;10;7;5;18;12;12;7;12;14;9;10;7;1;2;0;0;0;0;0;1;0;0;2;0;0;2;4;5;5;3;7;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2024;176;33;3;7;0;;753;132;885;2;1;2;2;7;6;13;5;9;16;13;14;10;14;22;16;15;8;1;2;0;0;0;0;0;1;0;0;2;0;0;2;2;7;5;4;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2024;147;39;4;10;1;;708;151;859;0;0;0;3;6;7;8;7;12;18;9;13;9;15;14;12;5;8;1;2;0;0;0;0;0;1;0;0;2;0;0;1;2;10;5;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2024;145;47;3;14;0;1;692;143;835;1;3;0;3;11;0;9;6;9;11;10;11;12;19;16;12;8;2;2;2;0;0;0;0;0;1;0;1;2;0;0;1;5;9;9;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10.08.2024;16;45;5;9;2;;51;27;78;0;0;0;0;0;0;0;0;1;0;1;1;1;2;0;4;4;1;1;2;0;0;0;0;0;1;0;1;1;0;0;2;5;7;8;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2024;16;45;5;1;0;;68;35;103;3;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;4;4;0;2;0;0;0;0;0;1;0;1;1;0;0;2;5;7;8;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2024;262;65;5;20;1;;1243;240;1483;9;2;1;3;9;12;23;9;23;20;20;23;12;23;21;18;20;14;0;6;0;0;0;0;0;1;0;2;1;0;0;2;7;9;13;8;15;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;2;2;5;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.08.2024;187;65;5;16;1;1;857;181;1038;4;0;1;1;9;17;9;8;11;16;18;18;13;16;17;8;10;10;1;4;0;0;0;0;0;0;0;2;0;1;0;2;8;11;11;11;14;1;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;4;2;4;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14.08.2024;188;60;5;11;2;;757;201;958;2;0;0;6;15;13;6;8;22;9;13;18;11;18;13;18;9;7;0;4;0;0;0;0;0;0;0;1;0;1;1;1;6;11;11;11;13;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.08.2024;189;60;6;13;2;;811;168;979;3;1;1;2;8;10;12;8;16;12;13;24;15;16;16;14;9;9;0;3;0;0;0;1;0;0;0;0;1;1;1;1;5;10;13;9;15;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;2;2;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.08.2024;194;70;8;19;2;1;772;158;930;3;0;1;1;8;13;11;14;9;11;12;15;13;16;18;23;14;12;0;2;0;0;0;1;0;0;1;0;1;1;1;2;6;10;16;11;18;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;4;4;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
17.08.2024;12;62;5;7;0;;53;19;72;1;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4;1;2;0;3;0;0;0;1;0;0;1;0;2;1;1;1;5;11;13;8;15;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.08.2024;15;62;6;4;1;;51;31;82;1;0;1;0;0;1;0;1;0;1;1;1;0;0;4;2;0;2;0;6;0;0;0;1;0;0;1;0;2;1;1;1;5;10;11;8;15;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.08.2024;313;72;5;13;0;;1349;258;1607;9;0;1;6;8;6;19;18;17;33;33;27;22;24;33;23;20;13;1;6;0;0;0;0;1;0;1;0;2;1;2;2;5;10;13;11;18;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.08.2024;229;73;5;16;1;;1065;200;1265;5;0;0;1;14;8;11;11;11;19;18;24;14;18;25;28;13;7;2;4;0;0;0;0;1;0;1;0;3;1;3;2;5;10;13;12;18;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.08.2024;251;70;2;15;0;;991;183;1174;9;1;1;2;10;10;22;12;21;17;24;19;16;18;26;19;12;11;1;1;0;0;0;0;2;0;2;0;2;0;3;2;7;9;15;11;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.08.2024;222;67;5;13;3;1;904;207;1111;3;1;3;7;12;15;15;8;14;13;13;19;14;15;21;26;12;9;2;2;0;0;0;0;2;0;2;0;1;0;3;3;4;11;11;15;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;4;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
23.08.2024;251;68;5;15;1;1;897;182;1079;8;3;2;2;11;6;13;14;10;18;24;19;17;15;34;20;26;9;0;2;0;0;0;0;2;1;2;1;1;1;2;3;6;10;8;15;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
24.08.2024;28;60;6;14;2;1;83;28;111;2;0;0;0;0;2;1;4;2;2;0;1;2;0;1;7;2;2;0;2;0;0;0;0;0;1;0;1;1;1;2;4;5;10;11;12;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;4;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25.08.2024;18;62;6;11;2;;64;34;98;2;0;0;0;0;1;0;1;0;0;0;0;1;1;1;3;4;4;0;1;0;0;0;1;0;1;0;1;1;1;2;2;4;10;11;13;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.08.2024;498;81;8;27;2;1;1810;306;2116;10;1;2;4;20;18;38;27;40;40;40;53;41;43;48;33;18;21;1;3;0;0;1;0;0;1;0;3;1;3;3;3;5;14;15;14;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;2;0;0;1;0;0;0;0;2;0;2;1;1;1;5;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27.08.2024;333;79;8;18;1;;1249;183;1432;6;0;2;7;11;17;18;28;15;32;22;29;18;25;37;29;22;15;0;2;0;0;1;0;0;0;0;3;2;3;3;2;8;14;15;11;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;4;3;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.08.2024;328;81;8;16;2;;1258;216;1474;9;1;1;4;15;15;18;24;20;24;26;31;25;21;29;25;24;14;2;2;0;0;3;0;0;0;0;2;2;3;3;3;5;16;14;12;13;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0;1;1;1;3;1;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.08.2024;358;90;10;28;3;2;1159;204;1363;5;1;1;6;14;18;17;19;23;24;33;20;27;30;33;32;31;23;1;2;0;0;2;0;0;0;0;2;2;4;1;4;7;23;15;9;17;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;5;0;1;2;0;2;0;0;0;0;0;0;0;0;0;1;0;2;2;9;4;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
30.08.2024;310;91;9;18;1;4;1099;219;1318;6;1;3;3;8;12;10;10;23;29;29;34;22;25;25;28;24;16;2;4;0;0;1;0;0;0;0;2;2;4;1;4;8;22;12;13;16;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0
31.08.2024;33;67;9;12;0;1;91;38;129;2;1;1;0;0;0;1;0;0;1;1;1;4;0;6;6;3;5;1;5;0;0;0;0;0;0;0;0;1;3;1;2;2;21;7;10;14;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01.09.2024;43;74;10;16;1;2;105;48;153;2;0;0;2;1;1;0;0;2;3;6;3;2;1;2;4;7;7;0;3;0;0;0;0;0;0;1;0;2;2;2;1;1;22;6;15;16;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;1;1;2;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
02.09.2024;683;100;13;33;6;1;2184;301;2485;13;2;3;3;24;38;39;41;47;50;59;65;54;55;62;61;36;29;2;4;1;1;1;0;0;0;1;1;2;3;2;2;2;25;11;23;18;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;2;4;1;1;2;1;1;1;0;0;0;0;1;0;1;0;1;1;6;6;9;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
03.09.2024;463;108;14;33;2;;1687;244;1931;11;3;0;4;26;23;30;28;29;44;38;37;33;30;43;35;28;21;0;5;1;1;0;0;0;0;1;1;3;7;2;3;4;24;17;24;13;2;0;1;0;0;0;0;0;0;0;1;3;0;0;0;2;1;4;1;1;2;0;0;0;0;0;0;0;1;1;4;1;1;2;5;9;5;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2024;470;112;13;18;3;3;1573;258;1831;13;4;6;12;25;28;34;39;29;43;43;17;26;36;46;32;22;13;2;4;1;0;0;0;0;0;1;1;3;8;2;5;5;24;16;29;11;2;0;1;0;0;0;0;0;0;1;1;2;0;0;0;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;2;1;2;2;7;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
05.09.2024;442;97;13;14;3;1;1517;243;1760;9;3;4;11;18;8;28;22;34;43;41;31;30;43;32;37;28;18;2;1;1;0;0;0;0;0;1;1;4;9;2;4;7;17;13;25;10;2;0;0;0;0;0;0;0;1;1;1;2;0;0;1;1;2;3;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;3;2;1;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
06.09.2024;470;111;14;29;2;1;1522;212;1734;20;4;6;10;17;17;24;30;41;31;32;34;24;35;47;46;30;20;2;1;1;0;0;0;0;0;2;1;5;9;4;4;7;17;17;27;12;4;0;0;0;0;0;0;0;1;1;1;2;0;0;1;1;3;3;0;1;1;0;0;0;0;0;0;1;0;1;1;2;0;2;4;5;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
07.09.2024;27;104;13;16;1;1;95;51;146;0;0;0;0;1;1;0;0;1;2;2;1;2;2;1;3;7;4;0;2;1;0;0;0;0;0;2;2;5;9;5;3;9;12;15;27;9;3;0;0;0;0;0;0;0;1;1;1;2;0;0;2;0;3;2;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;2;0;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
08.09.2024;32;109;13;15;1;1;131;46;177;0;0;1;0;1;1;1;1;2;4;3;4;0;3;2;2;3;4;0;2;1;1;1;0;0;1;1;2;6;9;5;3;8;13;16;28;9;3;0;0;0;0;0;0;0;0;1;1;2;0;0;2;1;3;2;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
09.09.2024;866;140;12;43;2;;2871;408;3279;13;7;7;15;48;54;65;59;56;89;86;57;69;54;55;55;47;27;3;2;2;0;1;0;0;1;1;3;7;8;8;4;15;19;18;35;13;3;0;0;0;0;0;0;0;0;1;0;2;0;0;3;2;3;1;0;0;0;1;0;0;0;0;0;0;1;1;0;3;2;8;7;5;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2024;707;147;13;32;1;;2207;301;2508;11;11;15;22;25;50;42;56;34;54;43;58;65;50;51;45;39;33;3;2;1;1;1;0;0;1;2;3;6;8;8;4;14;20;19;36;19;2;0;0;0;0;0;0;0;0;1;0;2;0;0;3;3;3;1;0;0;1;0;1;0;0;0;0;1;0;0;1;2;2;0;6;4;5;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.09.2024;562;148;15;29;3;2;2062;254;2316;15;9;5;14;41;17;29;39;51;49;40;46;38;43;42;35;28;20;1;1;0;0;1;0;0;1;3;3;6;7;9;3;11;21;20;36;23;3;0;0;0;0;0;0;0;0;1;0;3;1;0;3;3;3;1;0;0;0;0;0;0;0;0;0;1;0;1;2;3;1;1;6;4;4;5;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
12.09.2024;551;143;13;22;0;;1825;261;2086;18;6;6;15;30;18;29;45;34;43;35;34;46;39;61;39;29;24;0;2;0;0;1;0;0;1;3;2;3;7;9;1;12;22;20;37;21;2;0;0;0;0;0;0;0;0;0;0;3;1;0;3;3;2;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;4;4;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.09.2024;516;147;12;27;3;2;1843;262;2105;22;11;11;11;15;28;32;27;31;44;35;26;48;38;43;43;32;18;1;2;0;0;2;0;0;1;2;1;2;6;9;3;15;23;21;31;25;4;0;0;0;0;0;0;0;0;0;0;3;1;1;2;3;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;2;3;4;4;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
14.09.2024;38;147;11;27;2;4;115;52;167;2;0;0;1;2;1;3;1;2;1;2;0;4;4;0;6;5;4;0;2;0;0;2;0;1;0;2;1;3;6;8;4;14;26;19;30;26;3;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;2;1;0;0;1;0;0;0;0;1;0;0;0;1;2;3;2;2;4;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0
