Datum - Moravskoslezský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
08.02.2021;514;485;82;42;5;9;5584;2290;7874;10;22;19;24;29;25;41;38;48;40;46;56;30;28;25;17;9;6;1;1;0;0;1;1;1;5;4;9;23;17;31;41;45;89;79;75;63;0;0;0;0;0;0;0;2;2;3;2;4;11;10;12;20;6;9;1;0;0;0;0;0;0;0;0;0;0;1;2;0;6;3;9;9;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;3;0
09.02.2021;725;484;81;57;9;7;3229;2936;6165;19;18;29;36;28;45;57;56;62;74;78;48;51;33;30;18;21;17;5;1;0;0;1;1;4;5;4;10;23;22;28;44;45;83;81;73;59;0;0;0;0;0;0;0;2;1;3;1;3;11;10;13;16;10;9;2;0;0;0;0;0;0;3;1;1;2;3;6;2;6;5;4;11;9;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;0
10.02.2021;647;493;92;58;18;14;2652;2809;5461;11;23;23;20;38;43;45;43;60;72;74;61;28;32;21;24;11;14;4;1;0;0;0;1;5;5;5;11;21;24;32;43;50;80;80;78;57;0;0;0;0;0;0;0;2;1;3;1;5;12;11;13;20;9;11;4;0;0;0;0;0;0;1;0;1;2;2;3;6;4;8;8;9;8;6;0;0;0;0;0;0;0;0;1;1;0;2;2;1;1;4;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;3;2;4;0
11.02.2021;614;478;82;47;6;7;2644;2641;5285;13;24;16;17;27;38;50;47;51;74;53;50;34;36;27;19;15;22;1;1;0;0;0;1;5;5;5;12;23;22;33;41;50;75;75;76;54;0;0;0;0;0;0;0;2;0;3;1;6;12;9;11;16;8;10;4;0;0;0;0;0;0;0;2;1;1;4;2;4;1;8;6;5;7;6;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;2;0
12.02.2021;592;459;88;45;15;13;3235;2736;5971;9;32;22;29;34;34;39;44;61;51;55;54;35;26;26;20;14;4;3;1;0;0;0;1;6;5;4;13;21;23;30;39;50;70;75;71;50;0;0;0;0;0;0;0;1;0;3;3;8;14;7;12;14;10;11;5;0;0;0;0;0;0;1;1;0;3;2;5;2;2;7;5;8;4;5;0;0;0;0;0;0;0;0;0;0;2;2;2;0;3;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;1;2;5;0
13.02.2021;369;428;81;46;7;5;1593;1427;3020;8;22;12;16;19;32;32;26;23;39;27;34;25;15;12;11;5;10;1;1;0;0;0;1;3;5;3;11;18;23;28;33;49;63;71;71;48;0;0;0;0;0;0;0;1;0;4;3;6;14;5;11;14;8;11;4;0;0;0;0;0;1;0;1;0;1;4;3;2;3;6;4;8;7;6;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;0
14.02.2021;170;438;81;45;7;12;1203;775;1978;5;9;7;6;12;7;10;14;18;18;11;9;11;5;9;6;8;5;0;1;0;0;1;1;3;6;6;11;15;22;27;39;47;64;72;72;51;0;0;0;0;0;0;0;1;0;3;3;6;14;6;10;14;8;12;4;0;0;0;0;1;0;0;1;3;2;1;3;3;7;3;6;4;7;4;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;3;1;1;0
15.02.2021;661;496;79;76;9;11;5824;2801;8625;16;27;34;31;26;35;55;50;69;74;49;53;45;26;28;15;11;15;2;1;0;0;1;1;3;10;7;11;17;24;31;43;57;75;79;74;62;0;0;0;0;0;0;0;1;0;3;2;5;12;8;10;12;9;14;3;0;0;0;0;0;0;0;4;1;0;3;6;5;5;10;14;12;4;12;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;1;4;0
16.02.2021;886;500;84;68;13;13;3876;3016;6892;19;32;29;36;38;48;79;68;87;85;73;94;54;44;32;27;25;12;4;2;0;0;1;1;2;12;8;11;18;24;33;42;59;76;76;72;63;0;0;0;0;0;0;0;0;1;3;4;6;14;10;10;12;9;14;1;0;1;0;0;0;1;0;2;1;1;4;2;6;6;8;11;8;8;9;0;0;0;0;0;0;0;0;1;0;2;1;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;4;2;3;0
17.02.2021;834;537;91;98;18;11;3493;2912;6405;20;43;23;34;37;53;69;71;75;91;69;76;47;32;35;24;20;13;2;2;0;0;1;1;2;9;6;16;22;25;36;44;66;85;74;79;69;0;0;0;0;1;0;0;0;1;3;5;7;12;13;12;13;9;13;2;0;0;0;0;0;0;0;0;0;6;5;3;7;6;11;19;9;18;14;0;0;0;0;1;0;0;0;0;0;1;2;2;4;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;1;2;0
18.02.2021;698;526;95;54;14;6;3753;2892;6645;15;42;29;28;26;46;56;55;74;67;54;64;39;32;14;24;15;13;5;4;0;0;1;4;2;10;5;13;22;25;34;46;67;79;73;76;65;0;0;0;0;1;0;0;2;2;4;5;8;11;12;13;12;11;12;2;0;2;0;0;0;3;0;1;0;0;2;3;3;7;10;5;7;6;5;0;0;0;0;0;0;0;2;1;1;0;1;1;0;2;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;0;0
19.02.2021;793;542;103;65;11;8;3818;3379;7197;14;47;36;30;37;46;64;57;64;84;63;60;41;42;37;25;18;25;3;5;0;0;1;4;2;7;4;19;24;28;35;48;67;73;76;80;69;0;0;0;0;1;0;0;3;2;4;5;9;11;12;16;13;14;12;1;0;1;0;0;0;0;0;1;0;8;2;4;2;4;3;8;10;12;10;0;0;0;0;0;0;0;1;0;0;0;1;0;1;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;0
20.02.2021;504;488;103;46;11;15;1442;1682;3124;11;28;27;22;21;25;22;43;52;57;39;40;29;31;30;10;10;5;2;1;0;0;1;3;2;6;6;19;18;26;29;40;62;68;73;70;64;0;0;0;0;1;0;0;3;2;5;5;8;9;12;17;14;15;11;1;0;0;0;0;0;1;0;0;2;1;3;2;4;1;5;9;6;5;7;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;5;5;0
21.02.2021;208;523;108;67;13;13;1385;810;2195;3;12;9;11;12;9;15;9;16;21;12;14;8;13;5;18;7;8;6;1;0;0;1;4;3;7;9;19;21;28;34;40;65;78;80;68;65;0;0;0;0;1;0;0;3;2;6;5;9;10;11;19;17;16;7;2;0;0;0;0;0;1;1;1;3;2;3;2;6;3;7;13;12;7;6;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;2;3;0
22.02.2021;762;578;108;84;9;11;6671;3054;9725;19;34;32;32;35;36;61;55;72;76;67;50;56;40;40;27;14;14;2;0;0;0;1;5;2;8;8;22;26;31;37;50;82;80;85;70;71;0;0;0;0;1;0;0;3;3;6;6;8;10;16;19;15;15;5;1;0;0;0;0;0;1;0;2;0;5;5;5;5;11;18;8;9;7;8;0;0;0;0;0;0;0;0;1;0;1;0;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;0;4;0
23.02.2021;1222;598;114;93;16;7;4728;3870;8598;22;63;58;46;58;75;93;104;114;151;92;111;81;47;36;34;26;8;3;0;0;0;2;4;2;12;7;23;26;28;44;57;87;78;85;75;68;0;0;0;0;1;0;0;3;2;5;6;10;8;18;20;17;15;7;2;0;0;0;0;1;1;1;4;1;2;6;3;11;12;11;10;9;14;7;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;1;0
24.02.2021;1000;626;118;75;12;13;4269;3377;7646;31;40;36;44;55;64;75;73;81;109;80;103;62;47;38;26;26;7;3;1;0;0;2;3;3;13;8;23;25;27;48;55;92;89;93;74;70;0;0;0;0;0;0;0;5;3;5;6;9;9;19;19;18;16;7;2;0;1;0;0;0;1;2;1;1;2;4;3;5;6;11;14;14;5;5;0;0;0;0;0;0;0;2;1;0;1;0;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;5;3;1;0
25.02.2021;1039;644;123;83;13;12;4318;3332;7650;30;32;34;44;57;65;98;77;94;106;99;80;63;57;39;29;16;11;8;2;0;1;1;1;3;13;10;21;28;26;51;65;92;91;92;76;71;0;0;0;0;0;0;0;5;4;5;5;9;9;20;20;20;16;8;2;0;1;0;1;0;0;0;3;2;2;5;2;4;13;10;11;11;12;6;0;0;0;0;0;0;0;1;1;1;0;0;0;2;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;3;3;0
26.02.2021;960;666;120;98;17;16;4325;3395;7720;27;40;42;42;43;66;71;80;66;109;75;80;65;44;52;34;14;10;0;0;0;1;1;2;4;13;12;22;27;26;47;75;93;95;94;78;76;0;0;0;0;0;0;0;3;4;5;5;11;8;21;20;21;16;5;1;0;0;0;0;0;1;2;0;3;2;7;6;4;15;11;13;11;11;12;0;0;0;0;0;0;0;0;0;0;1;3;0;5;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;6;0
27.02.2021;556;613;113;69;10;15;1755;1941;3696;12;40;27;23;35;37;37;35;45;49;41;62;35;16;18;16;15;13;0;0;0;1;1;2;3;11;9;19;25;20;42;71;85;90;89;77;68;0;0;0;0;0;0;0;3;4;4;4;9;7;21;22;22;12;4;1;0;0;0;0;0;0;0;1;0;3;3;1;6;7;6;11;13;10;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4;4;0
28.02.2021;293;613;121;49;16;17;1680;883;2563;12;14;21;14;14;21;25;24;21;28;17;29;16;9;4;10;5;9;0;0;0;2;1;1;3;10;8;20;24;21;45;68;85;96;88;76;65;0;0;0;0;0;0;0;3;4;4;4;11;7;23;23;25;12;4;1;0;0;0;1;0;0;0;0;0;1;2;2;4;1;7;14;6;6;5;0;0;0;0;0;0;0;0;0;0;0;2;0;3;3;5;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;3;1;4;4;0
01.03.2021;1040;688;119;109;15;16;8052;3579;11631;27;44;61;39;50;66;75;76;71;115;76;89;62;49;59;40;29;12;0;0;0;1;1;1;2;11;11;21;27;28;53;79;96;101;103;80;73;0;0;0;0;0;0;0;1;3;4;3;10;8;21;20;27;14;6;2;0;0;0;0;1;0;0;2;4;3;4;8;9;12;14;12;18;10;12;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;4;3;1;0
02.03.2021;1217;746;125;148;20;15;5916;3719;9635;31;54;53;47;59;74;84;96;113;115;122;88;85;68;49;35;22;18;4;0;0;0;1;1;4;10;10;17;34;36;55;87;99;117;112;92;71;0;0;0;0;0;0;0;2;3;4;3;9;10;21;19;30;15;8;1;0;0;0;0;0;0;2;3;2;0;11;12;12;14;17;23;21;19;12;0;0;0;0;0;0;0;1;0;0;0;2;2;1;2;5;4;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;3;2;4;0
03.03.2021;1001;760;136;98;25;17;6661;3652;10313;22;27;37;32;40;67;81;78;104;108;88;95;60;45;51;30;20;13;3;1;0;0;0;0;4;11;10;17;37;37;53;88;105;128;112;87;70;0;0;0;0;0;0;0;3;3;4;4;9;15;26;21;28;16;5;2;0;1;0;0;0;0;0;1;1;2;6;7;8;13;11;21;9;9;9;0;0;0;0;0;0;0;1;0;0;2;1;5;6;3;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;6;2;0
04.03.2021;1035;766;137;89;11;26;7460;3269;10729;28;45;30;48;56;70;61;84;97;98;99;97;64;58;44;31;13;8;4;1;0;0;0;2;2;11;10;15;36;39;54;88;106;127;112;87;76;0;0;0;0;0;0;0;3;3;4;4;8;14;28;21;30;14;7;1;0;0;0;0;0;2;0;1;1;2;7;8;6;5;12;12;15;9;9;0;0;0;0;0;0;0;0;0;1;0;1;0;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;4;4;8;0
05.03.2021;835;778;126;101;11;17;8863;3470;12333;18;23;33;37;51;48;68;46;82;81;77;77;72;40;32;26;14;8;2;1;0;0;0;1;1;11;9;16;43;42;59;87;105;127;112;91;73;0;0;0;0;0;0;0;3;2;3;4;6;13;27;20;29;13;6;0;0;0;0;0;0;0;0;1;0;4;11;8;15;9;13;10;10;14;6;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;3;2;7;0
06.03.2021;680;725;134;71;20;13;2159;2012;4171;25;36;28;19;47;49;51;55;55;63;53;51;44;36;25;16;13;9;5;1;0;0;0;2;5;14;9;15;40;37;55;87;93;122;99;84;62;0;0;0;0;0;0;0;3;1;4;5;6;16;26;22;31;14;6;0;0;0;0;0;0;1;4;5;2;1;3;3;4;9;11;10;7;6;5;0;0;0;0;0;0;0;0;0;1;2;2;3;1;3;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;6;0
07.03.2021;266;750;137;67;10;19;2078;819;2897;9;13;13;13;21;12;20;16;18;16;20;13;16;17;8;13;15;5;8;2;0;0;0;3;5;14;10;18;40;40;60;88;100;122;107;85;56;0;0;0;0;0;0;0;3;1;4;6;6;18;27;22;30;14;6;0;0;1;0;0;0;1;1;2;2;5;2;5;7;6;8;7;11;9;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;3;4;4;3;0
08.03.2021;980;804;152;95;25;21;23672;3365;27037;27;43;60;42;57;56;51;84;94;93;87;74;70;54;42;18;15;12;1;3;0;0;0;5;5;14;10;20;41;47;62;101;99;136;112;88;61;0;0;0;0;0;0;0;4;1;4;7;6;22;29;24;30;17;8;0;0;1;0;0;0;2;1;1;1;4;5;8;5;15;8;19;9;7;9;0;0;0;0;0;0;0;1;0;0;1;0;4;4;4;3;5;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;6;5;1;3;0
09.03.2021;1156;838;146;134;17;16;22921;4100;27021;33;45;46;54;53;81;80;87;105;121;107;103;81;55;33;32;19;15;6;3;0;0;0;5;5;16;9;20;38;53;69;100;106;139;119;92;64;0;0;0;0;0;0;0;4;1;4;7;7;20;27;25;32;12;7;0;0;1;0;0;0;0;0;3;1;3;5;14;13;9;19;25;19;13;9;0;0;0;0;0;0;0;0;0;0;2;2;1;2;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;3;6;1;0
10.03.2021;870;866;151;125;20;10;21439;3914;25353;14;33;23;35;54;53;65;62;84;80;89;72;79;62;27;16;12;8;2;3;0;0;0;3;4;14;9;21;43;56;62;100;119;141;129;92;70;0;0;0;0;0;0;0;3;0;5;7;7;21;25;25;37;12;8;1;0;1;0;0;0;0;0;2;1;5;9;11;5;12;21;13;20;14;11;0;0;0;0;0;0;0;0;0;1;0;1;2;2;2;7;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;4;1;0
11.03.2021;971;843;152;76;18;22;20967;3969;24936;16;24;34;42;41;70;68;81;85;84;106;88;67;57;47;23;25;10;3;3;1;0;2;2;3;15;11;22;42;50;71;97;110;141;121;83;69;0;0;1;0;0;0;0;3;1;5;9;7;24;23;27;33;11;8;0;0;0;1;0;2;0;1;4;2;4;7;1;9;7;10;11;9;5;3;0;0;1;0;0;0;0;1;1;0;2;1;3;2;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;4;5;6;2;0
12.03.2021;1031;825;152;93;12;19;20521;3614;24135;27;23;29;29;61;65;94;72;86;119;82;102;68;61;41;42;16;11;3;2;1;1;2;2;2;14;10;23;40;51;71;91;109;138;122;81;65;0;0;1;1;0;0;0;1;1;5;10;9;26;21;28;30;10;7;2;0;0;0;1;0;0;0;2;3;2;2;8;8;11;12;13;18;9;4;0;0;0;1;0;0;0;0;0;0;1;2;2;1;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;5;7;0
13.03.2021;476;776;156;66;17;11;3099;1785;4884;9;22;25;24;14;34;41;28;33;47;38;45;31;24;21;14;10;12;4;2;1;1;2;1;2;12;9;19;34;52;65;84;117;122;121;73;59;0;0;1;0;0;0;0;1;1;5;12;10;26;20;32;29;10;8;1;0;0;0;0;0;0;1;0;1;1;3;5;2;2;14;8;14;8;7;0;0;0;0;0;0;0;0;0;1;2;2;2;0;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;3;0
14.03.2021;166;807;166;65;22;16;2747;629;3376;2;9;9;12;3;10;18;15;19;12;10;9;13;4;9;9;3;0;0;2;1;0;2;2;4;13;9;24;37;54;70;90;121;126;121;75;56;0;0;1;0;0;0;0;1;1;6;13;8;28;23;36;29;11;9;0;0;0;0;0;0;1;2;1;1;5;4;2;8;11;8;11;4;4;3;0;0;0;0;0;0;0;0;0;1;1;1;3;5;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;1;4;0
15.03.2021;1438;879;170;108;13;23;31748;3758;35506;37;53;72;70;64;99;119;100;157;131;121;115;96;59;51;44;25;24;1;2;2;0;2;3;5;13;10;29;40;60;80;103;124;131;135;79;61;0;0;1;0;0;0;0;1;1;7;14;8;29;22;38;28;14;7;0;0;0;1;0;1;2;1;3;1;6;4;7;12;16;6;13;21;5;9;0;0;0;0;0;0;0;0;0;1;2;0;2;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;4;6;7;1;0
16.03.2021;1057;866;172;91;22;19;22566;3804;26370;31;31;50;50;50;72;86;79;99;111;104;89;57;46;42;38;10;12;0;1;2;1;3;3;4;10;12;28;43;55;80;95;128;128;137;75;61;0;0;1;0;0;0;0;1;3;7;16;9;26;21;37;27;18;5;1;0;0;0;1;1;1;0;1;4;6;10;4;3;8;14;8;17;7;6;0;0;0;0;0;0;0;0;2;1;2;2;0;4;3;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;3;7;2;0
17.03.2021;1062;862;165;98;13;16;23279;3749;27028;34;35;45;47;61;62;62;75;87;115;95;97;96;46;43;38;14;7;3;0;1;1;3;4;10;6;12;30;46;50;75;96;122;137;137;66;66;0;0;0;0;1;0;0;0;3;7;14;9;26;22;33;26;19;4;1;0;0;0;0;0;1;6;1;3;4;8;3;4;14;8;16;13;7;10;0;0;0;0;1;0;0;0;1;1;2;1;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;5;3;2;0;0
18.03.2021;1024;838;168;89;17;15;20523;3267;23790;20;34;42;42;57;71;83;70;104;107;83;94;64;47;37;32;17;19;1;0;2;1;2;4;9;8;10;29;47;47;68;94;116;123;142;65;71;0;0;0;0;1;0;1;1;3;7;14;8;25;22;36;24;20;5;1;0;0;1;0;0;1;2;4;1;2;3;2;3;13;11;9;17;11;9;0;0;0;0;0;0;1;1;0;0;1;0;2;2;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;2;5;0
19.03.2021;770;842;164;86;12;15;19214;3189;22403;14;14;40;37;50;42;59;51;66;83;72;65;55;50;31;26;8;6;1;1;3;0;2;3;9;10;12;30;42;43;70;99;118;123;143;68;66;0;0;0;0;0;0;1;1;3;6;14;8;24;21;37;24;19;6;0;0;1;1;0;0;0;2;4;3;6;3;3;7;9;9;13;14;6;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;2;2;2;0
20.03.2021;454;800;166;57;19;19;4175;1538;5713;17;13;19;20;27;25;33;33;39;42;44;35;22;30;20;23;4;7;1;1;3;0;2;0;9;8;11;28;36;38;65;87;119;117;146;65;65;0;0;0;0;0;0;1;1;3;6;12;11;21;20;36;27;22;5;1;0;0;0;0;0;0;1;1;3;1;1;1;7;5;8;8;12;5;4;0;0;0;0;0;0;0;0;0;0;0;3;0;2;3;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;1;5;2;3;0
21.03.2021;232;829;171;77;14;17;4897;642;5539;8;7;14;15;12;11;10;19;24;16;20;13;12;14;12;8;9;7;1;2;4;0;2;0;8;10;12;31;40;42;63;91;121;121;141;71;70;0;0;0;0;0;0;1;1;3;6;12;14;22;19;37;28;21;5;2;0;1;1;0;0;0;1;2;1;5;4;6;2;10;11;7;8;10;8;0;0;0;0;0;0;0;0;0;0;1;3;2;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;3;3;4;0
