rok;pohlavi;vek_kat;Kraj_ID;zdg;druh_prijeti;operace;umrti;pocet_hosp
2003;1;66055059;CZ010;J11;1;0;0;2
2023;2;66025029;CZ051;J10;1;0;0;3
2016;2;66000004;CZ072;J11;3;0;0;1
2003;1;66055059;CZ064;J11;1;0;0;1
2016;2;66000004;CZ080;J10;3;0;0;1
2009;2;66060064;CZ063;J10;3;0;0;2
2003;1;66055059;CZ071;J11;1;0;0;2
2016;2;66005009;CZ032;J11;3;0;0;1
2016;2;66005009;CZ041;J11;3;0;0;1
2016;2;66005009;CZ052;J10;1;0;0;3
2016;2;66005009;CZ063;J11;3;0;0;1
2023;2;66035039;CZ052;J10;1;0;0;1
2023;2;66035039;CZ052;J10;3;0;0;1
2007;2;66005009;CZ020;J11;2;0;0;1
2007;2;66005009;CZ020;J11;3;0;0;4
2007;2;66005009;CZ031;J11;1;0;0;2
2007;2;66005009;CZ031;J11;2;0;0;1
2009;2;66070074;CZ031;J11;1;0;0;1
2016;2;66000004;CZ020;J10;1;0;0;1
2009;2;66070074;CZ032;J11;1;0;0;1
2016;2;66000004;CZ031;J10;1;0;0;5
2016;2;66000004;CZ031;J10;2;0;0;2
2016;2;66000004;CZ032;J10;1;0;0;1
2023;2;66025029;CZ080;J10;1;0;0;2
2023;2;66025029;CZ080;J10;2;0;0;1
2023;2;66030034;CZ020;J10;1;0;0;1
2023;2;66030034;CZ020;J10;3;0;0;1
2016;2;66000004;CZ042;J11;1;0;0;23
2016;2;66000004;CZ051;J11;3;0;0;4
2016;2;66000004;CZ052;J10;1;0;0;2
2009;2;66070074;CZ051;J11;1;0;0;1
2009;2;66070074;CZ052;J11;1;0;0;1
2016;2;66000004;CZ063;J11;1;0;0;1
2016;2;66000004;CZ063;J11;3;0;0;1
2016;2;66000004;CZ064;J10;1;0;0;1
2003;1;66055059;CZ051;J11;1;0;0;1
2014;1;66045049;CZ064;J11;1;0;0;1
2016;2;66005009;CZ071;J11;3;0;0;3
2016;2;66005009;CZ072;J11;1;0;0;2
2023;2;66035039;CZ063;J10;1;0;0;5
2023;2;66035039;CZ064;J10;1;0;0;2
2016;2;66005009;CZ080;J10;2;0;0;1
2016;2;66005009;CZ080;J11;1;0;0;2
2016;2;66005009;CZ080;J11;3;0;0;4
2016;2;66005009;CZ099;J11;1;0;0;1
2009;2;66060064;CZ080;J11;3;0;0;1
2016;2;66010014;CZ042;J10;3;0;0;1
2016;2;66010014;CZ042;J11;3;0;0;4
2003;1;66060064;CZ031;J11;3;0;0;1
2009;2;66065069;CZ020;J11;1;0;0;2
2016;2;66000004;CZ071;J10;1;0;0;2
2016;2;66000004;CZ071;J11;3;0;0;2
2016;2;66000004;CZ072;J10;1;0;0;2
2016;2;66000004;CZ072;J10;3;0;0;4
2009;2;66070074;CZ063;J11;3;0;0;2
2016;2;66005009;CZ010;J10;1;0;0;4
2016;2;66005009;CZ042;J10;3;0;0;1
2016;2;66005009;CZ042;J11;2;0;0;1
2016;2;66005009;CZ072;J10;1;0;0;2
2016;2;66010014;CZ010;J10;1;0;0;2
2016;2;66010014;CZ020;J11;1;0;0;2
2016;2;66010014;CZ051;J10;1;0;0;1
2009;2;66065069;CZ031;J10;1;0;0;1
2016;2;66010014;CZ072;J11;3;0;0;2
2016;2;66010014;CZ080;J10;1;0;0;1
2009;2;66065069;CZ051;J10;1;0;0;1
2016;2;66015019;CZ031;J10;1;0;0;3
2016;2;66015019;CZ031;J11;1;0;0;1
2016;2;66015019;CZ031;J11;2;0;0;1
2016;2;66015019;CZ032;J10;3;0;0;1
2016;2;66015019;CZ032;J11;3;0;0;1
2007;2;66005009;CZ042;J11;1;0;0;10
2023;2;66030034;CZ051;J10;1;0;0;2
2003;1;66055059;CZ063;J11;1;0;0;2
2003;1;66055059;CZ064;J10;1;0;0;1
2003;1;66055059;CZ064;J10;2;0;0;1
2023;2;66030034;CZ063;J10;1;0;0;1
2016;2;66010014;CZ071;J10;3;0;0;1
2016;2;66010014;CZ071;J11;3;0;0;1
2016;2;66010014;CZ072;J10;1;0;0;1
2016;2;66010014;CZ072;J11;1;0;0;1
2023;2;66030034;CZ064;J10;1;0;0;2
2016;2;66010014;CZ080;J11;3;0;0;2
2003;1;66055059;CZ072;J11;1;0;0;2
2023;2;66035039;CZ010;J10;1;0;0;4
2023;2;66040044;CZ063;J10;3;0;0;2
2003;1;66060064;CZ072;J11;3;0;0;1
2023;2;66040044;CZ080;J10;1;0;0;1
2016;2;66015019;CZ064;J10;1;0;0;1
2023;2;66045049;CZ010;J10;1;1;0;1
2003;1;66065069;CZ010;J11;1;0;0;1
1995;1;66050054;CZ099;J11;1;0;0;11
1995;1;66050054;CZ099;J11;2;0;0;5
2003;1;66055059;CZ080;J11;2;0;0;1
2016;2;66015019;CZ042;J11;1;0;0;1
2016;2;66015019;CZ042;J11;3;0;0;6
2003;1;66060064;CZ010;J11;1;0;0;1
2009;2;66075079;CZ052;J10;3;0;0;3
2009;2;66075079;CZ052;J11;3;0;0;2
2023;2;66035039;CZ031;J10;3;0;0;1
2016;2;66015019;CZ052;J10;1;0;0;2
2016;2;66015019;CZ053;J10;3;0;0;1
2016;2;66015019;CZ063;J10;1;0;0;3
2016;2;66015019;CZ063;J10;3;0;0;1
2016;2;66015019;CZ063;J11;1;0;0;1
2009;2;66075079;CZ063;J11;1;0;0;2
2016;2;66015019;CZ071;J11;1;0;0;1
2023;2;66045049;CZ020;J10;3;0;0;1
2003;1;66065069;CZ020;J11;1;0;0;1
2009;2;66065069;CZ080;J10;3;0;0;1
2009;2;66065069;CZ080;J11;1;0;0;1
2023;2;66045049;CZ042;J10;1;0;0;1
2003;1;66065069;CZ032;J11;1;0;0;1
2003;1;66065069;CZ041;J10;3;0;0;1
2016;2;66020024;CZ052;J10;1;0;0;1
2016;2;66020024;CZ053;J10;1;0;0;1
2016;2;66020024;CZ063;J10;3;0;0;1
2003;1;66065069;CZ042;J11;1;0;0;1
2003;1;66065069;CZ042;J11;3;0;0;2
2007;2;66005009;CZ064;J11;3;0;0;1
2009;2;66075079;CZ064;J11;1;0;0;1
2016;2;66015019;CZ072;J11;1;0;0;2
2016;2;66015019;CZ080;J10;1;0;0;2
2016;2;66015019;CZ080;J11;1;0;0;1
2003;1;66060064;CZ052;J11;1;0;0;2
2016;2;66020024;CZ010;J10;1;0;0;1
2016;2;66020024;CZ010;J10;3;0;0;1
2023;2;66035039;CZ063;J10;3;0;0;1
2023;2;66035039;CZ064;J11;1;0;0;1
2016;2;66020024;CZ031;J10;1;0;0;2
2003;1;66060064;CZ064;J10;1;0;0;1
2016;2;66020024;CZ042;J10;3;0;0;1
2009;2;66070074;CZ020;J11;3;0;0;1
2016;2;66020024;CZ080;J10;1;0;0;1
2009;2;66070074;CZ031;J11;3;0;0;1
2023;2;66045049;CZ064;J10;1;0;0;4
2023;2;66045049;CZ064;J10;3;0;0;2
2016;2;66025029;CZ020;J10;1;0;0;1
2016;2;66025029;CZ020;J11;2;0;0;1
2016;2;66025029;CZ031;J10;1;0;0;4
2003;1;66065069;CZ071;J11;1;0;0;1
2009;2;66070074;CZ052;J10;1;0;0;1
2009;2;66070074;CZ052;J11;3;0;0;1
2009;2;66080084;CZ010;J10;1;0;0;2
2009;2;66080084;CZ010;J10;3;0;0;2
2023;2;66040044;CZ010;J10;1;0;0;4
2016;2;66020024;CZ071;J10;3;0;0;1
2009;2;66080084;CZ020;J11;1;0;0;2
2009;2;66080084;CZ031;J11;1;0;0;2
2009;2;66080084;CZ032;J11;1;0;1;1
2016;2;66025029;CZ010;J11;1;0;0;1
2016;2;66025029;CZ042;J11;3;0;0;1
2007;2;66005009;CZ072;J11;1;0;0;8
2007;2;66005009;CZ072;J11;2;0;0;4
2007;2;66005009;CZ072;J11;3;0;0;2
2007;2;66005009;CZ080;J10;3;0;0;1
2016;2;66025029;CZ032;J10;1;0;0;2
2016;2;66025029;CZ042;J10;2;0;0;1
2009;2;66070074;CZ064;J10;1;0;0;1
2023;2;66050054;CZ020;J10;1;0;0;2
2003;1;66070074;CZ020;J11;1;0;1;1
2023;2;66050054;CZ032;J10;3;0;0;1
2009;2;66080084;CZ041;J11;3;0;0;1
2023;2;66040044;CZ064;J10;3;0;0;4
2009;2;66080084;CZ042;J11;1;0;0;4
2016;2;66025029;CZ072;J11;1;0;0;1
2016;2;66025029;CZ080;J10;1;0;0;5
2009;2;66080084;CZ052;J11;3;0;0;3
2009;2;66080084;CZ052;J11;3;0;1;1
2009;2;66080084;CZ063;J11;2;0;0;1
2023;2;66045049;CZ020;J10;1;0;0;1
2023;2;66045049;CZ020;J10;2;0;0;1
2009;2;66070074;CZ080;J11;3;0;1;1
2016;2;66030034;CZ010;J10;1;0;0;1
2023;2;66050054;CZ042;J10;1;0;0;2
2023;2;66050054;CZ051;J10;1;0;0;2
2009;2;66075079;CZ010;J10;3;0;0;1
2016;2;66030034;CZ031;J10;1;0;0;2
2023;2;66050054;CZ071;J10;2;0;0;1
2003;1;66070074;CZ042;J11;1;0;0;2
2009;2;66075079;CZ031;J10;1;0;0;1
2009;2;66075079;CZ031;J11;3;0;0;1
2007;2;66010014;CZ010;J10;1;0;0;3
2007;2;66010014;CZ010;J11;1;0;0;1
2003;1;66065069;CZ020;J11;3;0;0;1
2009;2;66080084;CZ071;J10;1;0;0;1
2009;2;66080084;CZ071;J11;1;0;0;1
2009;2;66080084;CZ071;J11;1;0;1;1
2023;2;66045049;CZ031;J10;3;0;0;1
2009;2;66080084;CZ072;J11;1;0;0;2
2016;2;66025029;CZ099;J11;1;0;0;1
2016;2;66030034;CZ010;J10;3;0;0;1
2023;2;66045049;CZ051;J10;1;0;0;2
2023;2;66045049;CZ052;J10;1;0;0;1
2009;2;66085089;CZ020;J11;1;0;0;1
2023;2;66045049;CZ063;J10;3;0;0;3
2016;2;66030034;CZ031;J11;1;0;0;1
2003;1;66070074;CZ052;J11;1;0;0;1
2003;1;66070074;CZ063;J11;1;0;0;1
2003;1;66070074;CZ064;J11;3;0;0;1
2003;1;66070074;CZ071;J11;1;0;0;1
2016;2;66030034;CZ051;J10;1;0;0;1
2016;2;66030034;CZ080;J10;1;0;0;1
2023;2;66055059;CZ031;J10;2;0;0;1
1995;1;66055059;CZ099;J11;1;0;0;7
2016;2;66030034;CZ032;J11;2;0;0;1
2003;1;66065069;CZ063;J11;1;0;0;2
2016;2;66030034;CZ042;J11;1;0;0;1
2023;2;66045049;CZ064;J11;1;0;0;1
2016;2;66030034;CZ052;J11;1;0;0;2
2023;2;66045049;CZ071;J10;1;0;0;1
2003;1;66070074;CZ010;J11;3;0;0;2
2009;2;66075079;CZ051;J11;1;0;0;1
2016;2;66035039;CZ020;J10;1;0;0;1
2023;2;66055059;CZ042;J10;1;0;1;1
2023;2;66055059;CZ042;J10;1;2;1;1
2023;2;66055059;CZ053;J10;3;0;0;1
2016;2;66035039;CZ032;J10;1;0;0;1
2003;1;66075079;CZ041;J11;3;0;0;1
2009;2;66075079;CZ064;J10;3;0;0;1
2003;1;66075079;CZ042;J11;1;0;0;2
2003;1;66075079;CZ042;J11;3;0;0;2
2007;2;66010014;CZ042;J11;1;0;0;10
2009;2;66085089;CZ064;J11;1;0;0;1
2023;2;66050054;CZ010;J10;2;0;0;1
2023;2;66050054;CZ010;J10;3;0;0;1
2003;1;66070074;CZ031;J11;3;0;0;1
2009;2;66090094;CZ010;J11;3;0;0;1
2016;2;66035039;CZ010;J10;1;0;0;1
2003;1;66070074;CZ042;J11;3;0;0;1
2016;2;66035039;CZ031;J10;1;0;0;2
