Datum - Zlínský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
22.01.2021;450;368;51;22;3;7;1750;1125;2875;8;13;22;17;16;32;32;37;41;41;34;38;29;34;16;14;12;14;0;0;0;0;0;1;0;1;2;5;3;16;17;23;34;58;70;67;71;0;0;0;0;0;0;0;0;1;1;0;2;3;4;13;9;10;6;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;4;1;6;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;2;0
23.01.2021;229;350;52;16;4;4;504;887;1391;5;15;10;14;7;12;13;20;19;21;22;18;13;13;6;9;10;2;0;0;0;0;0;1;0;1;2;5;4;15;14;22;32;59;64;62;69;0;0;0;0;0;0;0;0;1;1;0;3;3;4;13;10;9;6;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;5;2;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0
24.01.2021;134;356;53;20;6;6;289;554;843;4;8;6;9;12;9;5;9;7;13;9;13;14;4;5;2;2;2;1;0;0;0;0;1;0;1;2;5;6;16;17;22;32;59;64;64;67;0;0;0;0;0;0;0;0;1;1;0;3;2;4;12;9;11;8;2;0;0;0;0;0;0;0;0;0;0;2;1;3;1;1;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;0;0
25.01.2021;301;361;51;22;6;6;2692;1020;3712;5;15;12;14;11;21;28;26;25;32;23;20;23;6;9;15;11;5;0;0;0;0;0;1;0;1;2;4;8;15;13;23;31;60;67;66;70;0;0;0;0;0;0;0;0;1;0;1;2;1;7;10;7;12;8;2;0;0;0;0;0;0;0;0;0;0;3;0;0;2;3;2;6;3;3;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0
26.01.2021;396;354;46;31;5;5;1733;1229;2962;10;23;23;18;16;25;27;34;33;43;24;35;25;17;12;13;10;7;1;0;0;0;0;1;0;1;2;4;7;15;13;22;31;58;71;61;68;0;0;0;0;0;0;0;0;0;0;1;2;0;8;8;8;10;8;1;0;0;0;0;0;1;0;0;0;0;1;1;3;2;2;4;9;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
27.01.2021;335;334;48;18;9;5;1592;1291;2883;7;10;21;8;14;22;19;18;36;40;30;34;28;8;16;13;3;8;0;0;0;0;0;1;0;0;2;4;7;11;12;20;34;50;66;59;68;0;0;0;0;0;0;0;0;0;0;2;2;0;6;10;8;11;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;4;2;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0
28.01.2021;219;326;46;22;4;7;1519;853;2372;5;15;10;11;11;8;18;21;27;20;10;15;14;10;8;0;7;9;0;0;0;0;0;1;0;0;2;3;8;13;10;22;37;49;61;57;63;0;0;0;0;0;0;0;0;0;0;2;3;0;6;4;8;13;8;2;0;0;0;0;0;0;0;0;0;0;1;3;1;2;3;2;2;3;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;3;0
29.01.2021;267;301;48;17;9;9;1706;1135;2841;7;11;7;10;9;16;32;21;20;19;25;23;25;9;12;5;5;10;1;0;0;0;0;1;0;0;2;3;8;9;6;21;35;43;56;53;64;0;0;0;0;0;0;0;0;1;0;2;4;0;6;7;5;13;8;2;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;2;0;1;7;0;0;0;0;0;0;0;0;1;0;0;1;0;1;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;4;0
30.01.2021;208;278;48;19;6;5;684;804;1488;4;9;10;13;7;10;15;11;27;15;15;15;17;8;11;4;10;5;2;0;0;0;0;1;0;0;2;4;6;8;8;19;27;42;53;49;59;0;0;0;0;0;0;0;0;1;0;1;4;0;7;8;6;12;8;1;0;0;0;0;0;0;0;0;1;1;0;0;2;2;0;5;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0
31.01.2021;86;270;46;9;0;7;469;296;765;7;11;2;2;1;6;3;8;5;8;6;4;6;3;4;3;3;4;0;0;0;0;0;1;0;0;2;5;5;7;9;19;26;40;50;47;59;0;0;0;0;0;0;0;0;1;0;1;4;0;6;8;6;11;8;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;4;0
01.02.2021;246;284;45;27;3;5;3164;958;4122;8;13;9;5;10;15;11;16;27;21;27;20;22;16;6;7;6;6;1;0;0;0;0;1;0;0;1;4;6;7;9;23;28;41;52;53;59;0;0;0;0;0;1;0;0;0;0;1;3;0;7;7;6;11;8;1;0;0;0;0;0;0;0;0;0;0;1;0;0;4;4;3;2;8;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0
02.02.2021;277;282;45;29;6;2;1742;1108;2850;9;16;9;7;15;9;24;23;34;30;26;16;16;12;10;5;5;11;0;2;0;0;0;1;0;1;1;3;6;6;13;23;28;41;51;49;57;0;0;0;0;0;1;0;0;0;0;1;3;0;6;7;6;13;7;1;0;2;0;0;0;0;0;1;0;0;0;0;4;2;3;6;2;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
03.02.2021;251;276;40;24;1;5;1754;981;2735;3;10;12;5;13;18;22;10;22;22;27;26;17;13;16;7;5;3;0;2;0;0;0;1;0;1;1;3;5;8;13;23;31;36;47;48;57;0;0;0;0;0;1;0;0;0;0;1;2;0;5;8;5;10;7;1;0;0;0;0;0;0;0;0;0;0;0;2;1;2;5;2;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0
04.02.2021;298;262;42;15;5;2;1587;1114;2701;12;19;8;9;11;10;25;18;28;22;25;19;28;14;13;12;13;12;0;0;0;0;0;1;0;1;0;2;4;9;13;20;30;36;48;46;52;0;0;0;0;0;1;0;0;0;0;1;3;0;5;6;7;11;8;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;2;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
05.02.2021;232;256;39;17;4;2;2176;988;3164;12;8;3;10;17;18;24;15;22;24;18;20;11;9;9;3;4;4;1;1;1;0;0;1;0;2;0;1;5;11;13;15;29;37;41;47;52;0;1;0;0;0;1;0;0;0;0;2;3;0;1;6;8;9;8;0;0;1;1;0;0;0;0;1;0;0;1;2;1;0;1;3;1;2;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
06.02.2021;181;241;38;14;5;4;771;780;1551;7;9;9;10;6;6;17;18;15;16;19;10;7;6;8;9;4;4;1;0;1;0;0;1;1;3;0;2;4;10;12;13;26;36;41;45;46;0;0;0;0;0;1;0;0;0;0;2;3;0;2;6;9;8;6;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0
07.02.2021;61;258;42;22;6;5;465;330;795;3;5;4;4;3;4;7;7;0;5;7;4;1;3;2;1;0;1;0;0;1;0;0;1;1;4;1;2;5;10;14;15;27;40;44;46;47;0;0;0;0;0;1;0;0;0;0;2;3;2;3;6;12;8;5;0;0;0;0;0;0;0;0;1;1;0;2;0;2;2;1;5;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0
08.02.2021;141;264;41;15;4;2;2834;544;3378;7;8;1;4;10;12;12;10;7;14;16;14;9;3;5;5;4;0;0;0;0;0;0;1;2;4;2;2;5;9;15;16;28;41;45;47;47;0;0;0;0;0;1;0;0;0;0;2;3;2;2;6;10;9;6;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;2;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
09.02.2021;278;256;40;20;4;5;1817;1072;2889;11;12;8;5;20;23;22;21;26;26;16;20;27;10;12;9;4;6;0;0;0;0;0;0;2;4;2;3;5;9;12;18;26;41;43;47;44;0;0;0;0;0;0;0;0;0;0;2;3;2;1;7;8;9;8;0;0;0;0;0;0;0;0;1;0;1;0;3;0;3;2;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0
10.02.2021;250;260;47;35;11;4;1801;899;2700;8;8;4;11;8;17;22;13;21;33;16;19;21;17;10;8;8;6;0;0;0;0;0;0;2;2;2;3;6;11;12;23;29;42;42;45;41;0;0;0;0;0;0;1;0;0;0;1;3;2;3;8;9;11;9;0;0;0;0;0;0;0;0;0;0;0;3;2;2;6;4;5;4;6;3;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0
11.02.2021;191;253;46;23;6;1;1992;882;2874;3;6;15;5;15;14;13;13;12;22;12;22;14;11;6;5;2;0;1;0;0;0;0;2;2;2;2;3;6;12;11;21;26;40;42;42;42;0;0;0;0;0;0;1;0;0;0;1;3;3;5;7;8;11;7;0;0;0;0;0;0;2;0;1;0;0;0;1;2;2;1;1;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12.02.2021;237;238;41;13;2;3;2199;989;3188;7;6;2;4;16;17;17;20;20;26;19;26;19;10;14;3;5;5;1;0;0;0;0;2;2;2;2;3;6;10;11;19;28;40;37;37;39;0;0;0;0;0;0;1;0;0;0;1;1;3;5;7;8;9;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;4;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
13.02.2021;134;225;44;15;6;2;736;581;1317;2;8;7;4;9;14;9;12;11;16;6;7;8;4;6;7;2;1;1;0;0;0;0;1;2;2;2;0;7;10;9;24;29;36;37;33;33;0;0;0;0;0;0;1;0;0;0;1;1;2;6;9;9;10;5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;2;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
14.02.2021;74;241;47;22;3;2;527;407;934;3;7;5;2;3;6;5;9;6;9;6;3;2;3;2;2;1;0;0;0;0;0;0;1;2;2;3;1;9;10;13;24;30;40;40;34;32;0;0;0;0;0;0;1;0;0;0;1;2;3;7;9;9;10;5;0;0;0;0;0;0;0;0;0;1;1;2;1;4;1;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
15.02.2021;218;260;50;24;6;2;3446;718;4164;6;4;3;11;10;14;19;24;12;30;29;19;10;7;9;1;5;5;0;0;0;0;0;1;3;2;3;2;10;10;14;24;35;46;41;36;33;0;0;0;0;0;0;1;0;0;0;1;1;3;7;8;10;14;5;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;5;6;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
16.02.2021;303;256;54;26;7;4;2325;1065;3390;9;7;4;12;24;25;29;17;28;39;26;30;13;11;11;4;11;3;0;0;0;0;0;1;2;2;3;5;9;11;15;24;29;45;38;35;37;0;0;0;0;0;0;1;0;0;0;1;1;5;7;7;10;17;4;1;0;0;0;0;0;0;0;0;0;3;1;2;4;3;1;3;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0
17.02.2021;241;265;59;30;8;4;2066;1011;3077;5;10;6;7;14;23;26;16;25;18;18;20;14;6;11;10;7;5;0;0;0;0;0;1;2;3;3;4;9;11;15;24;27;49;44;35;38;0;0;0;0;0;0;1;0;0;0;1;1;5;10;6;14;18;2;1;0;0;0;0;0;0;0;2;0;0;2;1;0;1;1;6;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0
18.02.2021;321;258;50;22;1;6;2232;1128;3360;6;8;10;19;15;34;20;29;28;26;20;29;23;15;11;12;11;5;0;0;0;0;0;1;1;2;4;4;7;10;15;24;27;53;36;36;38;0;0;0;0;0;0;1;0;0;0;2;1;3;9;6;14;12;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;5;2;6;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;1;0
19.02.2021;274;239;45;15;3;5;2563;1018;3581;7;12;2;11;16;16;20;24;24;27;29;25;11;14;15;8;8;5;0;0;0;0;0;1;1;2;1;4;6;9;14;22;26;48;32;37;36;0;0;0;0;0;0;1;0;0;0;2;0;3;8;7;15;8;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0
20.02.2021;227;229;48;20;5;6;765;882;1647;10;11;11;10;22;13;11;13;15;30;9;19;6;12;11;8;5;11;0;0;0;0;0;1;2;3;1;4;5;8;15;21;22;48;31;38;30;0;0;0;0;0;0;1;0;0;0;2;0;4;8;8;14;8;3;0;0;0;0;0;0;0;1;1;0;0;0;1;3;0;1;6;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0
21.02.2021;127;231;45;15;2;4;696;446;1142;3;15;2;9;8;14;5;4;13;8;12;16;0;5;3;4;2;4;0;1;0;0;0;1;2;3;1;5;5;8;14;20;21;49;32;39;30;0;0;0;0;0;0;1;0;0;0;1;0;4;8;7;13;7;3;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0
22.02.2021;255;250;48;27;7;5;4051;883;4934;6;13;7;4;7;20;23;21;28;34;20;25;23;8;4;4;5;3;0;0;0;0;0;1;3;3;2;5;6;9;16;24;25;50;34;40;32;0;0;0;0;0;0;0;0;0;0;1;0;4;11;8;13;8;2;1;0;0;0;0;0;0;1;0;1;0;1;1;2;5;5;1;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0
23.02.2021;433;268;48;32;3;7;2270;1365;3635;16;17;21;21;19;28;32;28;38;56;38;34;22;18;19;8;11;7;0;0;0;0;0;2;2;4;6;6;7;9;16;26;25;51;37;40;37;0;0;0;0;0;0;0;0;0;0;1;0;4;12;8;11;9;2;1;0;0;0;0;0;1;0;1;4;1;2;0;1;4;1;3;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;1;1;0
24.02.2021;407;271;50;34;9;7;2336;1289;3625;12;21;15;12;21;32;30;27;40;46;31;36;29;18;10;13;8;6;0;0;0;0;0;2;2;3;6;6;9;8;17;29;28;45;40;39;37;0;0;0;0;0;0;0;0;0;1;2;0;3;13;9;13;8;1;0;0;0;0;0;0;0;0;0;0;0;2;1;4;4;4;3;8;3;5;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0
25.02.2021;385;272;51;32;6;6;2437;1235;3672;10;14;16;15;23;20;26;32;40;55;30;26;18;18;13;10;7;12;0;0;0;0;0;3;1;2;5;7;12;8;17;29;29;40;43;40;36;0;0;0;0;0;0;0;0;0;2;2;1;2;11;9;12;10;1;1;0;0;0;0;0;1;0;0;0;2;3;1;2;2;5;1;4;6;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0
26.02.2021;380;271;49;21;4;4;2956;1182;4138;14;12;11;20;19;22;34;19;30;38;43;26;26;22;16;11;12;5;0;0;0;0;1;4;1;2;5;5;11;11;20;27;30;41;41;38;34;0;0;0;0;0;1;0;0;0;2;2;0;2;8;8;12;11;2;1;0;0;0;0;1;1;0;1;0;0;0;3;3;2;2;3;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0
27.02.2021;332;281;51;32;9;4;971;1237;2208;18;22;16;11;18;13;22;32;23;47;25;19;17;14;10;9;8;8;0;1;0;0;1;3;1;2;5;6;11;12;20;26;34;38;42;40;39;0;1;0;0;0;1;0;0;0;1;2;0;2;6;9;11;9;6;3;0;1;0;0;1;0;0;0;0;1;0;2;1;4;6;2;4;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0
28.02.2021;110;290;52;23;4;3;707;448;1155;6;6;7;6;8;12;6;8;11;8;7;7;4;3;1;3;4;3;0;1;0;0;1;3;1;2;4;6;10;13;22;28;36;37;43;42;41;0;1;0;0;0;1;0;0;0;1;2;0;4;6;9;10;9;6;3;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;1;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
01.03.2021;328;322;54;37;6;3;4723;1016;5739;6;12;10;11;12;14;20;25;41;36;33;36;27;4;14;12;10;5;0;1;0;0;1;3;1;2;3;7;11;16;23;31;38;43;45;49;48;0;1;0;0;0;1;0;0;0;1;2;0;5;7;9;11;8;8;1;0;0;0;0;0;0;0;0;0;1;1;3;1;4;2;7;3;8;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
02.03.2021;470;332;57;32;8;5;3766;1576;5342;9;12;19;18;21;28;40;30;59;56;42;31;30;22;18;15;10;10;0;1;0;0;1;4;1;2;2;7;10;16;25;33;38;44;46;53;49;0;1;0;0;0;1;0;0;0;2;2;1;7;8;9;10;8;8;0;0;0;0;0;0;1;0;0;0;1;1;1;5;5;2;3;4;5;4;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0
03.03.2021;485;333;61;39;8;8;3053;1623;4676;10;22;17;27;26;37;34;29;48;53;40;36;29;22;19;20;7;9;0;1;0;0;2;4;1;1;2;8;8;17;28;30;43;43;43;52;50;0;1;0;0;0;1;0;0;1;3;2;1;7;8;9;10;8;10;0;0;0;0;0;1;0;0;0;1;1;2;2;5;2;6;7;4;3;5;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;0;0
04.03.2021;391;344;62;41;8;4;4687;1287;5974;12;24;16;15;20;27;23;29;38;39;30;35;23;16;15;17;5;7;0;1;0;0;1;5;1;4;2;10;11;16;31;32;42;45;44;49;50;0;1;0;0;0;1;0;2;1;2;3;1;8;8;9;9;7;10;0;0;0;0;0;0;1;0;3;1;2;3;3;4;4;1;6;7;3;3;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0
05.03.2021;315;353;64;28;5;9;5915;1539;7454;7;13;15;10;20;19;17;25;32;37;21;27;21;17;12;13;6;2;1;1;0;0;0;4;1;4;2;9;11;17;34;34;40;50;47;52;47;0;1;0;0;0;1;0;2;1;3;2;2;8;9;8;10;7;10;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;7;5;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;2;2;0
